**** Lasso ****

Terrain cut 1


polynomial = 30 
lambda = 5.689866029018282e-05


Parameters with uncertainties
Mean MSE on train data =  51.584112716405876
Mean MSE on test data =  51.71583539013661

Mean R2 on train data =  0.07506188040151127
Mean R2 on test data =  0.07321188745279686

***********************************************

Terrain cut 2


polynomial = 30 
lambda = 0.0005428675439323837


Parameters with uncertainties
18.745082  +/-  103667.584657
1.940201  +/-  4546969.303104
3.608517  +/-  4548070.010237
-3.68859  +/-  82074265.839998
9.716819  +/-  67985277.697217
-2.031156  +/-  82178738.334552
-6.279584  +/-  700011546.747562
10.893695  +/-  608303451.046755
2.853343  +/-  607955129.723032
-3.303677  +/-  702146616.793694
-7.30981  +/-  3179779306.416663
9.325388  +/-  3077140079.045953
4.234057  +/-  2886811468.450922
0.99299  +/-  3075863735.717826
-3.023846  +/-  3199041017.81376
-7.031105  +/-  7953735450.476127
6.405904  +/-  8861940482.99387
3.721364  +/-  8199465342.826215
2.13447  +/-  8178045869.585835
0.714528  +/-  8871825646.37442
-2.364787  +/-  8043230881.827884
-5.61379  +/-  10219815129.697193
3.230455  +/-  13660206045.382519
2.483102  +/-  12606070151.56992
1.761379  +/-  12546817360.7376
1.502144  +/-  12531990759.088737
0.863858  +/-  13725185732.507923
-1.754915  +/-  10406099286.702297
-3.579277  +/-  5332204223.22412
0.583827  +/-  8428251529.070365
1.168998  +/-  8297714319.132053
0.938756  +/-  9217125870.199095
1.077103  +/-  8958387210.279844
1.329704  +/-  8311276724.896201
1.046659  +/-  8517074080.175258
-1.298298  +/-  5279149104.742975
-1.534966  +/-  6461727471.619638
-1.10923  +/-  6852926263.595799
0.073992  +/-  8171429913.436909
0.130174  +/-  7355813620.854735
0.385473  +/-  7146251617.347659
0.827731  +/-  7326452265.877163
1.269006  +/-  8126634887.151185
1.158609  +/-  6812867453.995926
-0.982845  +/-  7215865601.215541
0.070752  +/-  4324840885.417848
-1.867901  +/-  5088000344.978365
-0.51764  +/-  4728226338.733787
-0.474369  +/-  8636725713.949472
-0.231147  +/-  8989435553.815931
0.100452  +/-  9058374680.850525
0.713542  +/-  8448487871.540838
1.215421  +/-  4650999028.355531
1.196795  +/-  5239001083.17668
-0.768274  +/-  4928176321.542607
1.09858  +/-  6427643932.261822
-1.893674  +/-  6532870073.61147
-0.779242  +/-  7721087844.849287
-0.835833  +/-  6971086862.418109
-0.673648  +/-  7780542510.544205
-0.339489  +/-  7025053673.71817
0.002114  +/-  7855756052.137637
0.630752  +/-  6945198623.715875
1.143196  +/-  7643374760.872299
1.180041  +/-  6355382361.36829
-0.619863  +/-  6352771709.676311
1.56219  +/-  4276716638.368652
-1.421456  +/-  3860732702.820272
-0.733348  +/-  3556818055.467466
-0.969471  +/-  6076979127.510135
-0.926517  +/-  5550903389.253154
-0.698218  +/-  7494327874.786549
-0.365325  +/-  7368130914.614998
-0.0  +/-  5710989024.409674
0.493953  +/-  6207821480.924703
1.057898  +/-  3590219449.721918
1.132395  +/-  3800333202.138942
-0.511586  +/-  3885289153.17347
1.579623  +/-  4860067489.513118
-0.708191  +/-  4689071332.329363
-0.48189  +/-  5676485593.789649
-0.9239  +/-  4973763898.040515
-1.013612  +/-  6329131997.516616
-0.893663  +/-  7797977171.596341
-0.668155  +/-  5260202633.002301
-0.369478  +/-  8053166788.184186
-0.0  +/-  6143098173.101531
0.366255  +/-  4901307536.858096
0.967119  +/-  5660613154.024239
1.069364  +/-  4491100703.292042
-0.428441  +/-  5004163157.544186
1.307366  +/-  5381353332.975739
0.0  +/-  4515923602.727758
-0.069221  +/-  6363301351.233475
-0.75724  +/-  5942767472.588621
-0.973905  +/-  7015215938.938478
-0.954837  +/-  6251178551.740314
-0.82461  +/-  6443555727.869345
-0.628855  +/-  6455818540.236239
-0.370775  +/-  6231434825.943225
-0.034065  +/-  6944810685.522575
0.276913  +/-  5930352680.969096
0.87661  +/-  6308932307.202906
1.000129  +/-  4559856130.960814
-0.362015  +/-  5120452948.088411
0.892746  +/-  3913097761.551429
0.629199  +/-  3868051473.220796
0.251054  +/-  4008368973.676745
-0.407177  +/-  5352769937.596319
-0.846651  +/-  6166983371.445716
-0.915195  +/-  5922511325.433428
-0.865654  +/-  6484880820.362863
-0.754391  +/-  5254592473.478902
-0.593548  +/-  6536185671.470553
-0.37322  +/-  5890690478.239465
-0.072305  +/-  6029227173.623909
0.199689  +/-  5336193103.896093
0.79057  +/-  4020038796.693286
0.930413  +/-  3795942574.631512
-0.307257  +/-  3024303097.604482
0.443657  +/-  3972887024.345064
1.100587  +/-  3612459739.805428
0.620167  +/-  4145736534.89314
-0.130962  +/-  4745795245.701157
-0.66193  +/-  4800406708.515724
-0.802486  +/-  5561929007.884263
-0.819248  +/-  5498377269.130445
-0.775751  +/-  4639206034.426558
-0.691139  +/-  4656463762.779346
-0.562639  +/-  5596062471.50348
-0.37515  +/-  5630852317.460911
-0.105738  +/-  4944469320.577142
0.130196  +/-  4727622200.322287
0.711604  +/-  4138688395.875512
0.863414  +/-  3520740365.489646
-0.261253  +/-  3914290805.084469
0.021214  +/-  5152156597.863014
1.365666  +/-  3921060691.498832
0.933607  +/-  5516620895.485055
0.001778  +/-  4961936306.722064
-0.295551  +/-  5961875759.947695
-0.647232  +/-  5248581165.112988
-0.71556  +/-  5353867426.126671
-0.724534  +/-  4139289972.326582
-0.697905  +/-  4720467998.821588
-0.638327  +/-  4112194541.45551
-0.537036  +/-  5335730100.827237
-0.377108  +/-  5246039095.861135
-0.134961  +/-  5971765031.30931
0.067956  +/-  4965982852.965577
0.639791  +/-  5513478725.502409
0.800115  +/-  3878359114.8772
-0.222334  +/-  4793075046.691074
-0.292667  +/-  4100352499.043772
1.391096  +/-  3930362092.003855
1.176459  +/-  4980856730.872408
0.248088  +/-  4632873965.866677
-0.070606  +/-  6584368060.472392
-0.468041  +/-  5415911047.105136
-0.574765  +/-  4903023841.405596
-0.623389  +/-  4215189358.450541
-0.640145  +/-  4535054982.019154
-0.631325  +/-  4551528818.229419
-0.592924  +/-  4237246674.835577
-0.514043  +/-  4895485567.374394
-0.377308  +/-  5413870865.497066
-0.158979  +/-  6574570829.324981
0.013483  +/-  4665426276.547197
0.575598  +/-  4959047348.618956
0.741303  +/-  3550820389.921181
-0.189232  +/-  3623251910.53081
-0.547655  +/-  2264256747.403879
1.281431  +/-  3709362986.144952
1.33566  +/-  3314777818.207296
0.455925  +/-  4560924279.705983
0.0  +/-  5637945624.115764
-0.135428  +/-  5157993948.337544
-0.418785  +/-  4129464790.862228
-0.495312  +/-  4622574444.376238
-0.543054  +/-  3916880361.84111
-0.570381  +/-  4572754507.941981
-0.57647  +/-  3965710449.509944
-0.554831  +/-  4645889853.619472
-0.49396  +/-  4077549693.36317
-0.376554  +/-  5222269005.217907
-0.178913  +/-  5617774800.892971
0.0  +/-  4577400992.164419
0.488576  +/-  3361266650.230601
0.687763  +/-  3747690338.467924
-0.160516  +/-  2667717001.521336
-0.692829  +/-  3552808786.708399
1.028948  +/-  3985964119.040031
1.414403  +/-  3509590588.330932
0.617356  +/-  5589415525.67276
0.130808  +/-  4812539546.789504
-0.0  +/-  4960365758.576846
-0.159503  +/-  3191675691.122994
-0.355841  +/-  4356112849.996102
-0.424458  +/-  3690459960.06096
-0.476499  +/-  3584450322.767457
-0.513079  +/-  3535184820.955098
-0.530675  +/-  3477743068.87941
-0.522005  +/-  4551071901.382401
-0.475557  +/-  3049882262.74374
-0.374286  +/-  4925528012.681613
-0.194646  +/-  4801812884.874441
0.0  +/-  5584784925.665312
0.402503  +/-  3507582626.287164
0.639211  +/-  3862854549.622818
-0.135653  +/-  3498499639.10097
-0.741003  +/-  4805796422.293192
0.678029  +/-  3505006499.25726
1.422646  +/-  4864944068.926883
0.731103  +/-  6283269113.87604
0.277594  +/-  5182560193.302555
0.025622  +/-  5433743695.133883
0.0  +/-  3810851699.138269
-0.077946  +/-  4221301255.943508
-0.2988  +/-  3838171095.42571
-0.366545  +/-  3452459509.787698
-0.422959  +/-  3822321354.182884
-0.466396  +/-  3452960085.422529
-0.492416  +/-  3881713427.114551
-0.493605  +/-  4232493996.732046
-0.458657  +/-  3768811614.893216
-0.370857  +/-  5449282119.962555
-0.206881  +/-  5181437952.89046
-0.0  +/-  6275746559.286643
0.327437  +/-  4888928306.836228
0.594956  +/-  3686748950.682676
-0.114347  +/-  4845837000.245102
-0.706987  +/-  3664430297.270762
0.272585  +/-  3454255633.642266
1.373637  +/-  5237771417.492695
0.79949  +/-  5654614722.030508
0.390619  +/-  5344771732.833172
0.154577  +/-  5666171145.649321
0.008047  +/-  4945072375.434209
0.0  +/-  4262092665.744158
-0.0  +/-  4128847947.66387
-0.227813  +/-  3997188945.291542
-0.320508  +/-  4323466109.471104
-0.379931  +/-  4331330476.868181
-0.427962  +/-  4028002181.022136
-0.459941  +/-  4143272713.422782
-0.468562  +/-  4246137760.888757
-0.442802  +/-  4856400967.42929
-0.366306  +/-  5670630139.281196
-0.216026  +/-  5349957676.087491
-0.0  +/-  5675682666.311905
0.262122  +/-  5264437027.825276
0.554623  +/-  3249593493.062518
-0.096166  +/-  4009859407.315711
-0.612389  +/-  2635921832.46037
-0.063713  +/-  3424106950.231477
1.176651  +/-  4509721064.080375
0.832231  +/-  4327522705.447198
0.473539  +/-  4924288196.231174
0.259471  +/-  4948979797.376202
0.12198  +/-  4985318975.838253
0.019108  +/-  3881163719.432094
0.0  +/-  3758246467.167897
-0.0  +/-  3858151315.922256
-0.094733  +/-  4164916044.652647
-0.283794  +/-  3848514872.915822
-0.344804  +/-  4108857544.4395
-0.395671  +/-  3838678316.135484
-0.431771  +/-  3707341805.195232
-0.445996  +/-  4044516863.097624
-0.427627  +/-  4963183951.15953
-0.360689  +/-  4992489835.541245
-0.222461  +/-  4936729661.763558
-0.0  +/-  4247263316.242206
0.205398  +/-  4501008107.449604
0.517853  +/-  3378112575.23699
-0.08071  +/-  1806730391.926851
-0.487866  +/-  2647170626.527454
-0.468776  +/-  4247647356.385638
1.054783  +/-  3421176386.920302
0.828021  +/-  3984342159.882934
0.523333  +/-  4862533720.216352
0.336328  +/-  4280581452.668104
0.21283  +/-  4266401507.06815
