**** Ridge ****

Terrain cut 4


polynomial = 28 
lambda = 3.727593720314938e-12


Parameters with uncertainties
-28616.90625  +/-  139535679.125
193968.703125  +/-  99911555.53224
697111.9375  +/-  101949604.517825
-425633.476562  +/-  63710745.381439
-197128.734375  +/-  104372563.31844
-956393.561523  +/-  93269884.616216
1710203.277344  +/-  128333452.388534
726719.375  +/-  158638245.660207
-305302.566406  +/-  145133558.50582
-284254.9375  +/-  116193218.880276
233584.273438  +/-  130068139.918353
327435.175781  +/-  110211603.745441
-18481.246094  +/-  128666326.59099
-391328.929688  +/-  111585565.106488
-94644.3125  +/-  130724179.523165
1000189.585938  +/-  114732452.753817
584772.03125  +/-  146942104.196575
-1448310.390625  +/-  158070687.151679
721536.46875  +/-  128797067.494624
384013.28125  +/-  94577968.667864
273795.241211  +/-  105451002.937884
234662.40625  +/-  75063147.687883
707769.1875  +/-  99967504.241048
-401979.367188  +/-  112155454.711079
-1421892.289062  +/-  98751447.963054
1128878.132812  +/-  157272725.275302
428400.458008  +/-  135413301.541516
-414256.03125  +/-  139572776.01396
-226734.414062  +/-  89806086.49192
248348.9375  +/-  122570550.781012
301553.046875  +/-  103840677.575731
115273.901367  +/-  100857821.052358
-172937.648438  +/-  99471608.183321
-395424.328125  +/-  97855335.273919
