**** OLS ****

Terrain cut 1


polynomial = 28 
lambda = 0


Parameters with uncertainties
-1001708.757812  +/-  15438814.524828
114762.407715  +/-  16062229.757798
711441.900391  +/-  19185411.142271
-554638.210938  +/-  24694765.756313
407720.500977  +/-  25623365.272663
472891.322266  +/-  24841560.192022
-424664.950195  +/-  19317829.451037
270280.766602  +/-  15921520.22559
106430.677734  +/-  15443813.916481
-38201.227539  +/-  11787222.972026
922125.254883  +/-  13507416.456438
-73192.296875  +/-  15269916.234585
-465097.636719  +/-  14207669.020077
118891.311523  +/-  13069723.895669
-102592.423828  +/-  20997586.588189
-893157.421875  +/-  25593717.487121
1007642.869141  +/-  25628315.593185
-126567.441406  +/-  21055898.67904
-583572.652344  +/-  13048306.672952
71109.227539  +/-  14183768.36422
85207.436523  +/-  15276751.968373
-78540.435547  +/-  13544698.20653
24103.787842  +/-  6000083.065926
801901.873047  +/-  14038125.099535
-426506.724609  +/-  15578961.773772
-551336.981445  +/-  13371550.871475
293571.117188  +/-  19394741.516128
-508967.318359  +/-  19479576.664201
-508423.832275  +/-  18864065.322876
704620.129883  +/-  19336766.024404
-540257.509766  +/-  19257816.066618
-202497.313477  +/-  13260299.347784
-92357.310059  +/-  15668860.726514
-21612.831055  +/-  14092617.761409
-40242.895508  +/-  6129273.302151
-820595.061523  +/-  9810077.645326
975715.889648  +/-  13199665.480586
-36261.454102  +/-  13112392.009438
-729934.589355  +/-  16702454.72886
326417.44043  +/-  15180549.480939
141877.835449  +/-  17204830.510621
-183897.554688  +/-  16995839.374271
-609593.140625  +/-  16956667.11601
446462.476562  +/-  17131774.510879
-445349.100098  +/-  15147532.388273
313158.726562  +/-  16648651.048035
-210381.619141  +/-  13201264.662012
-92968.298828  +/-  13270798.009035
40672.532227  +/-  9837524.544798
-1013788.202148  +/-  13038986.581704
476606.492188  +/-  12754933.134831
289391.119141  +/-  10959913.783104
-452467.362305  +/-  15072652.398884
281272.144531  +/-  12453256.843072
255639.666504  +/-  15690736.654995
391096.59375  +/-  17331523.492173
-163929.09375  +/-  18313837.858553
-622896.697266  +/-  17314947.122086
484807.398438  +/-  15711254.371571
-205813.904785  +/-  12431856.532749
609725.867188  +/-  15050473.66428
-259779.354004  +/-  10953573.952391
-74140.296875  +/-  12692721.150232
83898.064453  +/-  12970189.206022
-529206.811523  +/-  8711122.741302
-249738.677734  +/-  12340202.609613
346320.652344  +/-  12468769.492045
-40355.200928  +/-  12124919.841769
311087.134521  +/-  12075943.033605
74149.396973  +/-  15020514.174817
296752.769531  +/-  15919598.066148
376012.536133  +/-  16676614.793956
-64414.606445  +/-  16779468.401846
-455651.322266  +/-  15983238.692444
550598.723633  +/-  14949524.028016
-124909.600586  +/-  11892221.832918
602614.716797  +/-  12024039.080909
-227234.258789  +/-  12405248.684402
6702.598877  +/-  12345669.057059
68407.344727  +/-  8726031.10792
253475.043335  +/-  5088600.621423
-774633.450195  +/-  12874464.468691
186223.244141  +/-  14165078.894909
240798.20752  +/-  11316325.836553
342162.603516  +/-  11876965.850318
-60230.818359  +/-  14015160.413737
-99328.968262  +/-  13757956.288522
160291.9375  +/-  13833711.899092
424588.209229  +/-  13402236.109869
115553.3125  +/-  13680365.584834
-342509.58252  +/-  13842621.730097
465353.177246  +/-  13975949.819688
-221832.991211  +/-  11950884.555278
396647.4729  +/-  11136899.515481
-126897.856445  +/-  14276990.339122
85804.669922  +/-  12845328.181134
5809.091309  +/-  5072913.006
860544.755859  +/-  10608411.259476
-856992.4375  +/-  12746827.804127
-31484.574219  +/-  13931218.044224
298415.476562  +/-  11439310.442606
262716.388672  +/-  11895914.708506
-69974.1875  +/-  14381536.426262
-318874.187012  +/-  11007643.709292
-300795.107422  +/-  12776877.25212
128692.591797  +/-  12416031.528564
504654.834961  +/-  12416118.439766
191747.783203  +/-  12862245.139166
-376746.429688  +/-  11040985.346842
277703.654541  +/-  14392253.255571
-364030.319336  +/-  11876852.431308
134643.056152  +/-  11450481.685879
8404.959961  +/-  13830607.838337
118999.399414  +/-  12735630.484018
-62286.323242  +/-  10502409.601084
974277.90918  +/-  12284444.788234
-525259.861328  +/-  10888872.10082
-161833.165039  +/-  11958724.122473
197570.027832  +/-  11115664.006989
35451.896973  +/-  11929839.709442
-34105.469727  +/-  14606051.325902
-246895.917969  +/-  11919904.908559
-457126.021484  +/-  12478961.951786
-331222.613281  +/-  14608299.717527
129611.987305  +/-  15207798.994206
477335.896484  +/-  14694739.800568
134454.396484  +/-  12429653.246577
-471737.308838  +/-  12052488.777602
127864.643555  +/-  14531156.177228
-421389.891602  +/-  11878718.314823
-77065.633789  +/-  11059488.870101
123360.297852  +/-  11916770.062821
81504.624023  +/-  10831293.950595
-92372.769531  +/-  12346379.884459
574143.491211  +/-  8229269.724052
22293.859375  +/-  9513117.971113
-155439.316406  +/-  11147643.314935
58736.747437  +/-  9495333.840031
-264634.045654  +/-  11833616.16476
-38211.360352  +/-  12312221.91441
-24333.652344  +/-  11919394.710384
-226805.071289  +/-  12593551.967323
-394446.693359  +/-  12534927.164706
-319394.056641  +/-  15365745.609767
52322.464355  +/-  15530097.844418
362010.582031  +/-  12639315.71288
54417.841797  +/-  12443939.864632
-506197.219238  +/-  11992284.435785
106771.458008  +/-  12276387.362943
-336164.85791  +/-  11809481.934113
-201286.672852  +/-  9607859.506841
